funzione	header	riga	deprecated	firma
cvxPartSimplify	zwapi_cmd_shape.h	1605		ZW_API_C evxErrors cvxPartSimplify(int numEnts, int *idEnts, int *idSimplify);
cvxPartSkIns	zwapi_cmd_sk_create.h	52		ZW_API_C evxErrors cvxPartSkIns(const vxLongPath File, const vxRootName Name, svxMatrix *Plane, int *idSketch);
cvxPartSkIns2	zwapi_cmd_sk_create.h	85		ZW_API_C evxErrors cvxPartSkIns2(const vxLongPath File, const vxRootName Name, int idPlane, int iAsso, int *idSketch);
cvxPartSkNew	zwapi_cmd_sk_create.h	113		ZW_API_C evxErrors cvxPartSkNew(svxMatrix *Plane, int *idSketch);
cvxPartSkPlane	zwapi_cmd_sk_create.h	145		ZW_API_C evxErrors cvxPartSkPlane(svxSketchData *SkData, int *idSketch);
cvxPartSmdAtGet	zwapi_part_sheetmetal_attribute.h	47		ZW_API_C evxErrors cvxPartSmdAtGet(svxSmdAt *at);
cvxPartSmdAtSet	zwapi_part_sheetmetal_attribute.h	74		ZW_API_C evxErrors cvxPartSmdAtSet(const svxSmdAt *at);
cvxPartSmdBendTaper	zwapi_cmd_sheetmetal.h	728		ZW_API_C evxErrors cvxPartSmdBendTaper(const svxSmdBendTaperData *data, int *idFtr);
cvxPartSmdBendTaperDefDataInit	zwapi_cmd_sheetmetal.h	679		ZW_API_C evxErrors cvxPartSmdBendTaperDefDataInit(int taperType, svxSmdBendTaperDefData *data);
cvxPartSmdBendTaperInit	zwapi_cmd_sheetmetal.h	700		ZW_API_C evxErrors cvxPartSmdBendTaperInit(evxSmdTaperSideMethod method, svxSmdBendTaperData *data);
cvxPartSmdChangeBend	zwapi_cmd_sheetmetal.h	1154		ZW_API_C evxErrors cvxPartSmdChangeBend(const svxSmdChangeBendData *data, int *idFtr);
cvxPartSmdChangeBendInit	zwapi_cmd_sheetmetal.h	1130		ZW_API_C evxErrors cvxPartSmdChangeBendInit(evxSmdChangeBendType type, svxSmdChangeBendData *data);
cvxPartSmdCloseCorner	zwapi_cmd_sheetmetal.h	824		ZW_API_C evxErrors cvxPartSmdCloseCorner(const svxCloseCornerData *CornerData, int *idSmdCorner);
cvxPartSmdCloseCornerInit	zwapi_cmd_sheetmetal.h	797		ZW_API_C evxErrors cvxPartSmdCloseCornerInit(int type, svxCloseCornerData *data);
cvxPartSmdDimple	zwapi_cmd_sheetmetal.h	873		ZW_API_C evxErrors cvxPartSmdDimple(svxDimpleData *Dimple, int *idDimple);
cvxPartSmdDimpleInit	zwapi_cmd_sheetmetal.h	847		ZW_API_C evxErrors cvxPartSmdDimpleInit(svxDimpleData *data);
cvxPartSmdExtendFlange	zwapi_cmd_sheetmetal.h	608		ZW_API_C evxErrors cvxPartSmdExtendFlange(const svxSmdExtendFlangeData *data, int *idFtr);
cvxPartSmdExtendFlangeInit	zwapi_cmd_sheetmetal.h	580		ZW_API_C evxErrors cvxPartSmdExtendFlangeInit(evxSmdExtendFlangeMethod type, svxSmdExtendFlangeData *data);
cvxPartSmdExtrudeFlange	zwapi_cmd_sheetmetal.h	130		ZW_API_C evxErrors cvxPartSmdExtrudeFlange(const svxExtrudeFlangeData *data, int *idExtFlange);
cvxPartSmdExtrudeFlangeInit	zwapi_cmd_sheetmetal.h	115		Interface cvxPartSmdExtrudeFlangeInit() can initialize variables of this function.
cvxPartSmdExtrudeFlangeinit	zwapi_cmd_sheetmetal.h	106		ZW_API_C evxErrors cvxPartSmdExtrudeFlangeinit(svxExtrudeFlangeData *data);
cvxPartSmdExtrudeTab	zwapi_cmd_sheetmetal.h	83		ZW_API_C evxErrors cvxPartSmdExtrudeTab(const svxSmdExtrudeTabData *data, int *idExtTab);
cvxPartSmdExtrudeTabInit	zwapi_cmd_sheetmetal.h	55		ZW_API_C evxErrors cvxPartSmdExtrudeTabInit(svxSmdExtrudeTabData *data);
cvxPartSmdFlange	zwapi_cmd_sheetmetal.h	657		ZW_API_C evxErrors cvxPartSmdFlange(const svxSmdFlangeData *data, int *idFlange);
cvxPartSmdFlangeInit	zwapi_cmd_sheetmetal.h	629		ZW_API_C evxErrors cvxPartSmdFlangeInit(svxSmdFlangeData *data);
cvxPartSmdFlatPatternExport	zwapi_file.h	894		ZW_API_C evxErrors cvxPartSmdFlatPatternExport(int idFlatten, const vxLongPath filePath, const svxDWGData *data);
cvxPartSmdFlatSolidExport	zwapi_file.h	869		ZW_API_C evxErrors cvxPartSmdFlatSolidExport(int idFlatten, evxExportType type, const vxLongPath filePath, void *data);
cvxPartSmdFlatten	zwapi_cmd_sheetmetal.h	1066		ZW_API_C evxErrors cvxPartSmdFlatten(const svxSmdFlattenData *data, int *idFtr);
cvxPartSmdFlattenInit	zwapi_cmd_sheetmetal.h	1036		ZW_API_C evxErrors cvxPartSmdFlattenInit(svxSmdFlattenData *data);
cvxPartSmdFold	zwapi_cmd_sheetmetal.h	992		ZW_API_C evxErrors cvxPartSmdFold(const svxFoldData *Fold, int *idSmdFold);
cvxPartSmdFoldByLine	zwapi_cmd_sheetmetal.h	511		ZW_API_C evxErrors cvxPartSmdFoldByLine(const svxSmdFoldByLineData *data, int *idFbl);
cvxPartSmdFoldByLineInit	zwapi_cmd_sheetmetal.h	486		ZW_API_C evxErrors cvxPartSmdFoldByLineInit(svxSmdFoldByLineData *data);
cvxPartSmdFullFlange	zwapi_cmd_sheetmetal.h	203		ZW_API_C evxErrors cvxPartSmdFullFlange(const svxSmdFullFlangeData *data, int *idFull);
cvxPartSmdFullFlangeInit	zwapi_cmd_sheetmetal.h	178		ZW_API_C evxErrors cvxPartSmdFullFlangeInit(svxSmdFullFlangeData *data);
cvxPartSmdHemFlange	zwapi_cmd_sheetmetal.h	375		ZW_API_C evxErrors cvxPartSmdHemFlange(const svxSmdHemFlangeData *data, int *idHem);
cvxPartSmdHemFlangeInit	zwapi_cmd_sheetmetal.h	349		ZW_API_C evxErrors cvxPartSmdHemFlangeInit(int hemType, svxSmdHemFlangeData *data);
cvxPartSmdJog	zwapi_cmd_sheetmetal.h	556		ZW_API_C evxErrors cvxPartSmdJog(const svxSmdJogData *data, int *idJog);
cvxPartSmdJogInit	zwapi_cmd_sheetmetal.h	530		ZW_API_C evxErrors cvxPartSmdJogInit(svxSmdJogData *data);
cvxPartSmdLftFlange	zwapi_cmd_sheetmetal.h	421		ZW_API_C evxErrors cvxPartSmdLftFlange(const svxSmdLoftedFlangeData *data, int *idLft);
cvxPartSmdLftFlangeInit	zwapi_cmd_sheetmetal.h	396		ZW_API_C evxErrors cvxPartSmdLftFlangeInit(evxSmdLftFlangeMethod method, svxSmdLoftedFlangeData *data);
cvxPartSmdLnUnfold	zwapi_cmd_sheetmetal.h	1110		ZW_API_C evxErrors cvxPartSmdLnUnfold(const svxSmdLinearUnfoldData *data, int *idFtr);
cvxPartSmdLnUnfoldInit	zwapi_cmd_sheetmetal.h	1085		ZW_API_C evxErrors cvxPartSmdLnUnfoldInit(svxSmdLinearUnfoldData *data);
cvxPartSmdLouver	zwapi_cmd_sheetmetal.h	919		ZW_API_C evxErrors cvxPartSmdLouver(const svxLouverData *LouverData, int *idSmdLouver);
cvxPartSmdLouverInit	zwapi_cmd_sheetmetal.h	892		ZW_API_C evxErrors cvxPartSmdLouverInit(svxLouverData *data);
cvxPartSmdMarkBend	zwapi_cmd_sheetmetal.h	1246		ZW_API_C evxErrors cvxPartSmdMarkBend(const svxSmdMarkBendData *data, int *idFtr);
cvxPartSmdMarkBendInit	zwapi_cmd_sheetmetal.h	1219		ZW_API_C evxErrors cvxPartSmdMarkBendInit(svxSmdMarkBendData *data);
cvxPartSmdNormalCut	zwapi_cmd_sheetmetal.h	773		ZW_API_C evxErrors cvxPartSmdNormalCut(const svxNormalCutData *pData, int *numShape, int **idShapes);
cvxPartSmdNormalCutInit	zwapi_cmd_sheetmetal.h	756		Interface cvxPartSmdNormalCutInit() can initialize variables of this function.
cvxPartSmdNormalCutinit	zwapi_cmd_sheetmetal.h	747		ZW_API_C evxErrors cvxPartSmdNormalCutinit(svxNormalCutData *data);
cvxPartSmdPartialFlange	zwapi_cmd_sheetmetal.h	325		ZW_API_C evxErrors cvxPartSmdPartialFlange(const svxSmdPartialFlangeData *data, int *idPartial);
cvxPartSmdPartialFlangeInit	zwapi_cmd_sheetmetal.h	301		ZW_API_C evxErrors cvxPartSmdPartialFlangeInit(svxSmdPartialFlangeData *data);
cvxPartSmdProfFlange	zwapi_cmd_sheetmetal.h	278		ZW_API_C evxErrors cvxPartSmdProfFlange(const svxSmdFlangeProfData *data, int *idFlange);
cvxPartSmdProfFlangeInit	zwapi_cmd_sheetmetal.h	249		ZW_API_C evxErrors cvxPartSmdProfFlangeInit(svxSmdFlangeProfData *data);
cvxPartSmdProfFlangeProfMatInit	zwapi_cmd_sheetmetal.h	226		ZW_API_C evxErrors cvxPartSmdProfFlangeProfMatInit(int idEdge, double angle, svxMatrix *skMat);
cvxPartSmdPunch	zwapi_cmd_sheetmetal.h	964		ZW_API_C evxErrors cvxPartSmdPunch(const svxPunchData *pData, int *idShape);
cvxPartSmdPunchInit	zwapi_cmd_sheetmetal.h	938		ZW_API_C evxErrors cvxPartSmdPunchInit(svxPunchData *data);
cvxPartSmdReliefDataInit	zwapi_cmd_sheetmetal.h	155		ZW_API_C evxErrors cvxPartSmdReliefDataInit(svxSmdReliefData *data);
cvxPartSmdRip	zwapi_cmd_sheetmetal.h	1200		ZW_API_C evxErrors cvxPartSmdRip(const svxSmdRipData *data, int *idFtr);
cvxPartSmdRipInit	zwapi_cmd_sheetmetal.h	1176		ZW_API_C evxErrors cvxPartSmdRipInit(svxSmdRipData *data);
cvxPartSmdStatFaceSet	zwapi_part_sheetmetal_attribute.h	219		ZW_API_C evxErrors cvxPartSmdStatFaceSet(int idFace, int *idFtr);
cvxPartSmdSweptFlange	zwapi_cmd_sheetmetal.h	467		ZW_API_C evxErrors cvxPartSmdSweptFlange(const svxSmdSweptFlangeData *data, int *idSwept);
cvxPartSmdSweptFlangeInit	zwapi_cmd_sheetmetal.h	441		ZW_API_C evxErrors cvxPartSmdSweptFlangeInit(evxSmdCornerRelief corType, svxSmdSweptFlangeData *data);
cvxPartSmdUnfold	zwapi_cmd_sheetmetal.h	1016		ZW_API_C evxErrors cvxPartSmdUnfold(const svxUnfoldData *Unfold, int *idSmdUnfold);
cvxPartSphere	zwapi_cmd_shape.h	239		ZW_API_C evxErrors cvxPartSphere(svxSphereData *Sphere, int *idShape);
cvxPartSphereInit	zwapi_cmd_shape.h	206		ZW_API_C evxErrors cvxPartSphereInit(svxSphereData *data);
cvxPartSpiralCurve	zwapi_cmd_wireframe.h	1085		ZW_API_C evxErrors cvxPartSpiralCurve(const svxSpiralCrvData *data, int *idEnt);
cvxPartSpiralSweep	zwapi_cmd_shape.h	497		ZW_API_C evxErrors cvxPartSpiralSweep(const svxSpiralSweepData *SpiralSwp, int *idShape);
cvxPartSpiralSweepInit	zwapi_cmd_shape.h	466		ZW_API_C evxErrors cvxPartSpiralSweepInit(svxSpiralSweepData *data);
cvxPartSpline	zwapi_cmd_wireframe.h	670		ZW_API_C evxErrors cvxPartSpline(const svxSplineData *PntData, int *idEnt);
cvxPartSplineInit	zwapi_cmd_wireframe.h	626		ZW_API_C evxErrors cvxPartSplineInit(svxSplineData *data, int count);
cvxPartSplitWithCrv	zwapi_cmd_freeform.h	792		ZW_API_C evxErrors cvxPartSplitWithCrv(const svxSplitWithCrvData *data, int *idFtr);
cvxPartSplitWithCrvInit	zwapi_cmd_freeform.h	766		ZW_API_C evxErrors cvxPartSplitWithCrvInit(svxSplitWithCrvData *data);
cvxPartStock	zwapi_cmd_shape.h	1214		ZW_API_C evxErrors cvxPartStock(svxStockData *Stock, int *idShape);
cvxPartStockInit	zwapi_cmd_shape.h	1186		ZW_API_C evxErrors cvxPartStockInit(svxStockData *data);
cvxPartStretch	zwapi_cmd_shape.h	1911		ZW_API_C evxErrors cvxPartStretch(const svxStretchData *Stretch, int *idStretch);
cvxPartStretchInit	zwapi_cmd_shape.h	1889		ZW_API_C evxErrors cvxPartStretchInit(svxStretchData *data);
cvxPartSweep	zwapi_cmd_shape.h	447		ZW_API_C evxErrors cvxPartSweep(svxSweepData *Swp, void *Options, int *idShape);
cvxPartSweepInit	zwapi_cmd_shape.h	414		ZW_API_C evxErrors cvxPartSweepInit(svxSweepData *data);
cvxPartTaper	zwapi_cmd_shape.h	1870		ZW_API_C evxErrors cvxPartTaper(const svxTaperData *Taper, int *idTaper);
cvxPartTaperInit	zwapi_cmd_shape.h	1848		ZW_API_C evxErrors cvxPartTaperInit(svxTaperData *data);
cvxPartThicken	zwapi_cmd_shape.h	1377		ZW_API_C evxErrors cvxPartThicken(svxThickenData *Thicken, int *idShape);
cvxPartThickenInit	zwapi_cmd_shape.h	1353		ZW_API_C evxErrors cvxPartThickenInit(svxThickenData *data);
cvxPartThreadAt	zwapi_cmd_shape.h	1122		ZW_API_C evxErrors cvxPartThreadAt(int idFace, svxPoint *Pnt, svxThreadData *Thread);
cvxPartThreadAtInit	zwapi_cmd_shape.h	1090		ZW_API_C evxErrors cvxPartThreadAtInit(svxThreadData *data);
cvxPartTrim	zwapi_cmd_shape.h	1582		ZW_API_C evxErrors cvxPartTrim(svxTrimData *Trim, int *numShape, int **idShapes);
cvxPartTrimInit	zwapi_cmd_shape.h	1552		ZW_API_C evxErrors cvxPartTrimInit(svxTrimData *data);
cvxPartTrimToCrvs	zwapi_cmd_freeform.h	441		ZW_API_C evxErrors cvxPartTrimToCrvs(const svxTrimToCurvesData *trimData, int *idTrim);
cvxPartTrimToFaces	zwapi_cmd_freeform.h	420		ZW_API_C evxErrors cvxPartTrimToFaces(const svxTrimToFacesData *data, int *idTrim);
cvxPartTrimToFacesInit	zwapi_cmd_freeform.h	396		ZW_API_C evxErrors cvxPartTrimToFacesInit(svxTrimToFacesData *data);
cvxPartTrimmedPlane	zwapi_cmd_freeform.h	156		ZW_API_C evxErrors cvxPartTrimmedPlane(svxTrimPlnData *data, int *newShp);
cvxPartTrimmedPlaneInit	zwapi_cmd_freeform.h	130		ZW_API_C evxErrors cvxPartTrimmedPlaneInit(svxTrimPlnData *data);
cvxPartTwist	zwapi_cmd_shape.h	1829		ZW_API_C evxErrors cvxPartTwist(const svxTwistData *Twist, int *idTwist);
cvxPartTwistInit	zwapi_cmd_shape.h	1807		ZW_API_C evxErrors cvxPartTwistInit(svxTwistData *data);
cvxPartUDFExplode	zwapi_cmd_udf.h	94		ZW_API_C evxErrors cvxPartUDFExplode(int idFtr);
cvxPartUDFInit	zwapi_cmd_udf.h	47		ZW_API_C evxErrors cvxPartUDFInit(const vxLongPath udfPath);
cvxPartUDFInqFlds	zwapi_cmd_udf.h	68		ZW_API_C evxErrors cvxPartUDFInqFlds(int *cnt, svxUDFParam **fldParams);
cvxPartUDFInqLongPath	zwapi_cmd_udf.h	135		ZW_API_C evxErrors cvxPartUDFInqLongPath(int idFtr, char *file, int sizefile);
cvxPartUDFInqPath	zwapi_cmd_udf.h	116		ZW_API_C evxErrors cvxPartUDFInqPath(int idFtr, vxPath file);
cvxPartUDFInqSubFtrs	zwapi_cmd_udf.h	159		ZW_API_C evxErrors cvxPartUDFInqSubFtrs(int idFtr, int *count, int **ftrList);
cvxPartUDFInsPathGet	zwapi_cmd_udf.h	281		ZW_API_C evxErrors cvxPartUDFInsPathGet(vxPath Dir);
cvxPartUDFInsPathGetByLongPath	zwapi_cmd_udf.h	300		ZW_API_C evxErrors cvxPartUDFInsPathGetByLongPath(char *Dir, int sizeDir);
cvxPartUDFInsPathSet	zwapi_cmd_udf.h	228		ZW_API_C evxErrors cvxPartUDFInsPathSet(const vxLongPath path);
cvxPartUDFReplace	zwapi_cmd_udf.h	194		ZW_API_C evxErrors cvxPartUDFReplace(int idFtr, const vxLongPath file);
cvxPartUDFTerm	zwapi_cmd_udf.h	76		ZW_API_C void cvxPartUDFTerm();
cvxPartUDFWizardPathGet	zwapi_cmd_udf.h	244		ZW_API_C evxErrors cvxPartUDFWizardPathGet(vxPath Dir);
cvxPartUDFWizardPathGetByLongPath	zwapi_cmd_udf.h	265		ZW_API_C evxErrors cvxPartUDFWizardPathGetByLongPath(char *Dir, int sizeDir);
cvxPartUDFWizardPathSet	zwapi_cmd_udf.h	213		ZW_API_C evxErrors cvxPartUDFWizardPathSet(const vxLongPath path);
cvxPartUserAtExport	zwapi_part_attribute.h	812		ZW_API_C evxErrors cvxPartUserAtExport(const vxLongPath filePath);
cvxPartUserAtGet	zwapi_part_attribute.h	750		ZW_API_C evxErrors cvxPartUserAtGet(const vxLongPath File, const vxRootName Root, int *Count, svxAttribute **UserAt);
cvxPartUserAtSet	zwapi_part_attribute.h	792		ZW_API_C evxErrors cvxPartUserAtSet(const vxLongPath File, const vxRootName Root, int DelOrgAt, int Count, svxAttribute *UserAt);
cvxPartVarAdd	zwapi_part_var.h	108		ZW_API_C evxErrors cvxPartVarAdd(svxVariable *Variable);
cvxPartVarAddToEqnSet	zwapi_part_var.h	253		ZW_API_C evxErrors cvxPartVarAddToEqnSet(int idEqnSet, int cnt, const svxVariable *vars);
cvxPartVarGet	zwapi_part_var.h	143		ZW_API_C evxErrors cvxPartVarGet(svxVariable *Variable);
cvxPartVarGetById	zwapi_part_var.h	168		ZW_API_C evxErrors cvxPartVarGetById(int idEqn, svxVariable *Variable);
cvxPartVarSet	zwapi_part_var.h	205		ZW_API_C evxErrors cvxPartVarSet(int Count, svxVariable *Variables, int Working);
cvxPartVarSubstitute	zwapi_var.h	185		ZW_API_C evxErrors cvxPartVarSubstitute(char *Str, int nBytes, int *Truncated);
cvxPartVarSubstituteResize	zwapi_var.h	229		ZW_API_C evxErrors cvxPartVarSubstituteResize(char **Str);
cvxPartViewAdd	zwapi_part_view.h	112		ZW_API_C evxErrors cvxPartViewAdd(svxView *View, int *idView);
cvxPartViewAddInit	zwapi_part_view.h	89		ZW_API_C evxErrors cvxPartViewAddInit(svxView *data);
cvxPartViewRecord	zwapi_part_view.h	130		ZW_API_C evxErrors cvxPartViewRecord(int idView, svxView *View);
cvxPartVolumAndMassGet	zwapi_part_attribute.h	112		ZW_API_C evxErrors cvxPartVolumAndMassGet(vxRootName Name, double *dVolume, double *dMass);
cvxPathAdd	zwapi_file_path.h	52		ZW_API_C evxErrors cvxPathAdd(const vxLongPath SearchDirectory);
cvxPathAddApiPath	zwapi_file_path.h	100		ZW_API_C evxErrors cvxPathAddApiPath(vxName LibName, char *SubFolder);
cvxPathApiLib	zwapi_file_path.h	329		ZW_API_C int cvxPathApiLib(vxName LibName, vxPath LibDirectory);
cvxPathApiLibByLongPath	zwapi_file_path.h	355		ZW_API_C int cvxPathApiLibByLongPath(const vxName LibName, char *LibDirectory, int sizeLib);
cvxPathCheck	zwapi_file_path.h	181		ZW_API_C evxErrors cvxPathCheck(const vxLongPath srcPath, char *desPath, int sizedes);
cvxPathCheckActiveOnlyGet	zwapi_file_path.h	689		ZW_API_C int cvxPathCheckActiveOnlyGet();
cvxPathCheckActiveOnlySet	zwapi_file_path.h	681		ZW_API_C void cvxPathCheckActiveOnlySet(int Value);
cvxPathCompose	zwapi_file_path.h	120		ZW_API_C evxErrors cvxPathCompose(vxPath Path, const char *File);
cvxPathComposeByLongPath	zwapi_file_path.h	140		ZW_API_C evxErrors cvxPathComposeByLongPath(char *Path, int sizePath, const char *Name);
cvxPathDel	zwapi_file_path.h	260	SI	ZW_API_C void cvxPathDel(const vxLongPath Path);
cvxPathDelAll	zwapi_file_path.h	271	SI	ZW_API_C void cvxPathDelAll(void);
cvxPathDelim	zwapi_file_path.h	286		ZW_API_C void cvxPathDelim(vxPath Path);
cvxPathDelimByLongPath	zwapi_file_path.h	302		ZW_API_C void cvxPathDelimByLongPath(char *Path, int sizePath);
cvxPathDir	zwapi_file_path.h	371		ZW_API_C void cvxPathDir(vxPath FullPath, vxPath Directory);
cvxPathDirByLongPath	zwapi_file_path.h	388		ZW_API_C void cvxPathDirByLongPath(const vxLongPath FullPath, char *Directory, int sizeDir);
cvxPathFile	zwapi_file_path.h	410		ZW_API_C void cvxPathFile(vxPath FullPath, vxPath FileName);
cvxPathFile2	zwapi_file_path.h	457		ZW_API_C void cvxPathFile2(char *FullPath, int MaxNameLen, char *FileName);
cvxPathFileByLongPath	zwapi_file_path.h	433		ZW_API_C void cvxPathFileByLongPath(const vxLongPath fullPath, char *fileName, int sizeFile);
cvxPathFind	zwapi_file_path.h	483		ZW_API_C int cvxPathFind(const vxName FileName, vxPath FullPath);
cvxPathFindByFileName	zwapi_file_path.h	535		ZW_API_C int cvxPathFindByFileName(const char *fileName, char *fullPath, int sizeFullPath);
cvxPathFindByLongPath	zwapi_file_path.h	510		ZW_API_C int cvxPathFindByLongPath(const vxName FileName, char *FullPath, int sizeFull);
cvxPathInstall	zwapi_file_path.h	548		ZW_API_C void cvxPathInstall(vxPath InstallDirectory);
cvxPathInstallByLongPath	zwapi_file_path.h	566		ZW_API_C void cvxPathInstallByLongPath(char *InstallDirectory, int sizeIns);
cvxPathIsDebug	zwapi_file_path.h	647		ZW_API_C int cvxPathIsDebug(const char *FolderName);
cvxPathSearchBeginAdd	zwapi_file_path.h	76		ZW_API_C evxErrors cvxPathSearchBeginAdd(const vxLongPath SearchDirectory);
cvxPathSearchFirst	zwapi_file_path.h	240		ZW_API_C void cvxPathSearchFirst(const vxLongPath Directory);
cvxPathSearchGet	zwapi_file_path.h	673		ZW_API_C int cvxPathSearchGet();
cvxPathSearchSet	zwapi_file_path.h	661		ZW_API_C void cvxPathSearchSet(int Value);
cvxPathSet	zwapi_file_path.h	219		ZW_API_C evxErrors cvxPathSet(const vxLongPath path);
cvxPathTemp	zwapi_file_path.h	580		ZW_API_C void cvxPathTemp(vxPath Directory);
cvxPathTempByLongPath	zwapi_file_path.h	599		ZW_API_C void cvxPathTempByLongPath(char *Directory, int sizeDir);
cvxPathUserFolder	zwapi_file_path.h	613		ZW_API_C void cvxPathUserFolder(vxPath Directory);
cvxPathUserFolderByLongPath	zwapi_file_path.h	632		ZW_API_C void cvxPathUserFolderByLongPath(char *Directory, int sizeDir);
cvxPickDataClear	zwapi_general_ent.h	525		ZW_API_C void cvxPickDataClear();
cvxPlaneDistance	zwapi_math.h	172		ZW_API_C evxErrors cvxPlaneDistance(const svxPoint *PntOnPln1, const svxVector *NormalOfPln1, const svxPoint *PntOnPln2, const svxVector *NormalOfPln2, double *Distance);
cvxPlaneEvalPoint	zwapi_math_point.h	394		ZW_API_C evxErrors cvxPlaneEvalPoint(const svxPoint *Origin, const svxVector *xAxis, const svxVector *yAxis, double xDist, double yDist, svxPoint *Point);
cvxPlaneGetData	zwapi_part_datum_query.h	168		ZW_API_C evxErrors cvxPlaneGetData(int idPlane, svxPlaneData *Plane);
cvxPlanePntDistance	zwapi_math_point.h	345		ZW_API_C evxErrors cvxPlanePntDistance(const svxPoint *PlnPnt, const svxVector *PlnNormal, const svxPoint *Point, double *Distance, svxPoint *ProjPnt);
cvxPlanePntProject	zwapi_math_point.h	210		ZW_API_C int cvxPlanePntProject(const svxPoint *PlnPnt, const svxVector *PlnNormal, const svxPoint *Point, const svxVector *ProjectDir, svxPoint *ProjPnt);
cvxPlnThruPnts	zwapi_math_point.h	427		ZW_API_C int cvxPlnThruPnts(int PntCount, svxPoint *PntList, svxVector *Normal, double *D);
cvxPluginRegPathGet	zwapi_global_apply.h	747		ZW_API_C evxErrors cvxPluginRegPathGet(vxPath **pathList, int *pCnt, int is64);
cvxPluginRegPathGetByLongPath	zwapi_global_apply.h	769		ZW_API_C evxErrors cvxPluginRegPathGetByLongPath(vxLongPath **pathList, int *pCnt, int is64);
cvxPntDist	zwapi_math_point.h	250		ZW_API_C double cvxPntDist(const svxPoint *Point1, const svxPoint *Point2);
cvxPntEntDist	zwapi_math_point.h	274		ZW_API_C evxErrors cvxPntEntDist(const svxPoint *Point, int idEntity, svxPoint *TargetPnt, double *Distance);
cvxPntEntLoc	zwapi_math_point.h	165		ZW_API_C evxErrors cvxPntEntLoc(svxPoint *Pnt, int idEntity, evxPntLocation *PntLoc);
cvxPntIsCritical	zwapi_math_point.h	49		ZW_API_C int cvxPntIsCritical(svxPoint *pnt, int idCurve);
cvxPntIsOn	zwapi_math_point.h	69		ZW_API_C int cvxPntIsOn(svxPoint *Pnt, int idEntity);
cvxPntOnCrv	zwapi_math_point.h	94		ZW_API_C evxErrors cvxPntOnCrv(int idCurve, double Fraction, svxPoint *Point);
cvxPntOnFace	zwapi_math_point.h	120		ZW_API_C evxErrors cvxPntOnFace(int idComp, int idFace, double Param[2], svxPoint *Point);
cvxPntPreEdgeDist	zwapi_math_point.h	302		ZW_API_C evxErrors cvxPntPreEdgeDist(const svxPoint *Point, int idPreEdge, double *T, svxPoint *TargetPnt, double *Distance);
cvxPntProject	zwapi_math_point.h	142		ZW_API_C evxErrors cvxPntProject(svxPoint *Pnt, int idEntity, svxPoint *ProjPnt);
cvxPntTransform	zwapi_math_matrix.h	393	SI	ZW_API_C void cvxPntTransform(svxMatrix *Mat, svxPoint *Point);
cvxPntTransformList	zwapi_math_matrix.h	411		ZW_API_C void cvxPntTransformList(svxMatrix *Mat, int Count, svxPoint *Points);
cvxPntTranslate	zwapi_math_point.h	233		ZW_API_C void cvxPntTranslate(svxPoint *Point, svxVector *Vector, double Distance);
cvxPolyToTri	zwapi_math_point.h	465		ZW_API_C evxErrors cvxPolyToTri(int PntCount, svxPoint *PntList, int *VtxCount, int **VtxList);
cvxPopupDefine	zwapi_ui_popupform.h	58		ZW_API_C evxErrors cvxPopupDefine(const char *name);
cvxPopupItemActionGet	zwapi_ui_popupform.h	327		ZW_API_C evxErrors cvxPopupItemActionGet(const char *name, int item, char *Action, int nByte);
